transaction_id,items
6825,"botanas,cerveza,jamon,papas"
6826,"frutas,granola,yogurt"
6827,"botanas,cerveza,jamon,mantequilla,papas,queso,salsa,tortillas"
6828,"frutas,granola,yogurt"
6829,"cerveza,papas"
6830,"jamon,queso,salsa,tortillas"
6831,"cloro,detergente,frutas,granola,yogurt"
6832,"cereal,jamon,mantequilla,salsa,tortillas"
6833,"cafe,cereal,mantequilla,pan,queso,salsa,tortillas"
6834,"cereal,granola,leche,mantequilla,yogurt"
6835,"botanas,cerveza,jamon,papas,queso,salsa"
6836,"cerveza,frutas,papas,refresco,yogurt"
6837,"botanas,frutas,granola"
6838,"cerveza,papas,refresco"
6839,"cloro,jamon,salsa,suavizante"
6840,"cloro,detergente,salsa,suavizante,tortillas"
6841,"jamon,queso,salsa,tortillas"
6842,"frutas,granola,yogurt"
6843,"salsa,tortillas"
6844,"cerveza,papas,refresco"
6845,"cereal,frutas,granola,mantequilla,pan,yogurt"
6846,"botanas,cereal,cerveza,leche,mantequilla,pan,papas,refresco"
6847,"frutas,granola,yogurt"
6848,"botanas,frutas,granola,jamon,salsa,tortillas,yogurt"
6849,"frutas,granola"
6850,"frutas,granola,tortillas,yogurt"
6851,"cafe,cereal,jamon,pan,queso,salsa,tortillas"
6852,"botanas,cloro,detergente,papas,refresco,suavizante"
6853,"cereal,leche"
6854,"cereal,queso,tortillas"
6855,"botanas,cloro,detergente,papas,refresco,suavizante"
6856,"jamon,mantequilla,queso"
6857,"cloro,detergente,jamon,queso,suavizante,tortillas"
6858,"frutas,granola,leche,pan,yogurt"
6859,"jamon,tortillas"
6860,"botanas,cerveza,papas,refresco"
6861,"cloro,detergente,suavizante"
6862,"cafe,cloro,detergente,mantequilla,pan,suavizante"
6863,"botanas,cereal,cerveza,leche,mantequilla,pan,refresco"
6864,"cafe,frutas,granola,leche,mantequilla,pan"
6865,"frutas,granola,yogurt"
6866,"jamon,queso,salsa"
6867,"detergente,jamon,queso,salsa,suavizante,tortillas"
6868,"frutas,granola,jamon,queso,yogurt"
6869,"cloro,detergente,granola,yogurt"
6870,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
6871,"cafe,cereal,mantequilla,pan,queso,salsa"
6872,"botanas,cerveza,jamon,papas,queso,refresco,salsa"
6873,"cereal,cloro,leche,mantequilla"
6874,"frutas,granola"
6875,"botanas,cerveza,cloro,detergente,papas"
6876,"cerveza,jamon,papas,queso,tortillas"
6877,"cafe,cereal,mantequilla,pan"
6878,"jamon,queso"
6879,"cafe,frutas,granola,leche,yogurt"
6880,"queso,salsa,tortillas"
6881,"cafe,cereal,leche,mantequilla"
6882,"cafe,cereal,frutas,leche,pan,yogurt"
6883,"salsa,tortillas"
6884,"cafe,leche,pan,suavizante"
6885,"botanas,cerveza,papas,refresco"
6886,"leche,mantequilla,salsa,tortillas"
6887,"cereal,leche,mantequilla,pan,papas,refresco"
6888,"granola,queso,tortillas,yogurt"
6889,"cerveza,jamon,papas,queso,salsa,tortillas"
6890,"cafe,mantequilla,pan"
6891,"cereal,mantequilla,pan"
6892,"jamon,queso,salsa,tortillas"
6893,"cloro,detergente,suavizante"
6894,"botanas,cerveza,cloro,detergente,papas,queso,refresco"
6895,"cereal,jamon,mantequilla,pan,queso,salsa,tortillas"
6896,"cereal,jamon,pan,tortillas"
6897,"mantequilla,pan"
6898,"cafe,cerveza,leche,mantequilla,pan"
6899,"cloro,detergente,suavizante"
6900,"jamon,papas,queso,salsa,tortillas"
6901,"cereal,jamon,mantequilla,pan"
6902,"botanas,cerveza,papas,refresco"
6903,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
6904,"jamon,queso,salsa,tortillas"
6905,"frutas,granola,yogurt"
6906,"cloro,detergente,frutas,granola,suavizante,yogurt"
6907,"frutas,granola"
6908,"cafe,cereal,cloro,leche,mantequilla,suavizante"
6909,"cerveza,cloro,suavizante"
6910,"granola,leche,yogurt"
6911,"botanas,refresco"
6912,"jamon,queso,salsa,tortillas"
6913,"cerveza,frutas,granola,refresco,yogurt"
6914,"botanas,cerveza,jamon,queso"
6915,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
6916,"detergente,jamon,salsa,suavizante,tortillas"
6917,"jamon,queso,salsa,tortillas"
6918,"botanas,refresco"
6919,"botanas,cerveza,cloro,papas,refresco,suavizante"
6920,"botanas,cerveza,cloro,detergente,refresco,suavizante"
6921,"frutas,granola,yogurt"
6922,"cloro,suavizante"
6923,"cafe,cloro,leche,mantequilla,pan,suavizante"
6924,"cafe,frutas,granola,mantequilla,pan,yogurt"
6925,"botanas,cafe,cereal,cerveza,frutas,mantequilla,pan,papas,refresco"
6926,"botanas,cerveza,papas,refresco"
6927,"botanas,cloro,detergente,papas,refresco,suavizante"
6928,"queso,salsa,tortillas"
6929,"cerveza,refresco"
6930,"cerveza,detergente,papas,refresco,suavizante"
6931,"cafe,frutas,granola,mantequilla,yogurt"
6932,"jamon,queso"
6933,"cerveza,refresco"
6934,"cafe,cereal,cerveza,granola,leche,pan,yogurt"
6935,"leche,pan"
6936,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
6937,"cereal,frutas,granola,leche,pan,yogurt"
6938,"cloro,detergente,frutas,leche,suavizante,yogurt"
6939,"botanas,cerveza,papas,refresco"
6940,"botanas,jamon,queso,salsa,tortillas"
6941,"jamon,queso,salsa,tortillas"
6942,"frutas,granola,papas,refresco,yogurt"
6943,"cereal,cloro,detergente,pan,suavizante"
6944,"cloro,detergente,suavizante"
6945,"frutas,jamon,queso,salsa"
6946,"cereal,jamon,papas,queso,refresco,salsa,tortillas"
6947,"cafe,leche,mantequilla"
6948,"cloro,refresco,suavizante"
6949,"cloro,detergente"
6950,"frutas,jamon,salsa,yogurt"
6951,"cafe,cereal,jamon,pan,tortillas"
6952,"cloro,suavizante"
6953,"granola,yogurt"
6954,"cloro,suavizante"
6955,"cerveza,cloro,refresco,suavizante"
6956,"cloro,detergente,frutas,granola,yogurt"
6957,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
6958,"cloro,detergente,frutas,granola,suavizante,yogurt"
6959,"cloro,detergente,suavizante"
6960,"cerveza,jamon,papas,queso,salsa,tortillas"
6961,"cloro,detergente"
6962,"cafe,jamon,leche,mantequilla,pan,queso,salsa,tortillas"
6963,"cloro,suavizante"
6964,"botanas,cerveza,papas,refresco"
6965,"cloro,detergente,frutas,granola,suavizante,yogurt"
6966,"cereal,frutas,granola,leche,pan,suavizante,yogurt"
6967,"cafe,cereal,leche,pan"
6968,"cloro,detergente,suavizante"
6969,"botanas,cerveza,frutas,granola,papas,yogurt"
6970,"cafe,cereal,cloro,detergente,leche,pan,suavizante,yogurt"
6971,"cloro,frutas,granola,suavizante,yogurt"
6972,"botanas,leche,mantequilla,papas"
6973,"salsa,tortillas"
6974,"cafe,pan"
6975,"cloro,detergente,jamon,suavizante,tortillas"
6976,"cafe,cereal,leche"
6977,"botanas,cerveza,jamon,queso,refresco,salsa,tortillas"
6978,"botanas,cafe,cereal,cerveza,pan,papas,refresco"
6979,"cloro,detergente,suavizante"
6980,"cafe,cereal,jamon,pan,salsa,tortillas"
6981,"cereal,leche,mantequilla"
6982,"frutas,yogurt"
6983,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
6984,"cafe,jamon,leche,mantequilla,pan,tortillas"
6985,"cerveza,frutas,granola,papas,refresco,yogurt"
6986,"leche,pan"
6987,"cafe,mantequilla"
6988,"frutas,granola"
6989,"cloro,detergente,suavizante"
6990,"jamon,queso,salsa"
6991,"queso,salsa"
6992,"granola,jamon,queso,salsa"
6993,"cloro,detergente,suavizante"
6994,"jamon,queso,salsa,tortillas"
6995,"jamon,salsa"
6996,"botanas,frutas,papas,tortillas,yogurt"
6997,"botanas,papas,refresco"
6998,"frutas,yogurt"
6999,"cloro,detergente,frutas,granola,suavizante,yogurt"
7000,"cloro,detergente,suavizante"
7001,"botanas,cerveza,papas,refresco,tortillas"
7002,"frutas,granola,jamon,queso,yogurt"
7003,"cafe,cereal,granola,mantequilla,pan,yogurt"
7004,"cloro,suavizante"
7005,"cafe,cereal,mantequilla,pan"
7006,"mantequilla,pan"
7007,"cereal,cloro,detergente,frutas,granola,suavizante,yogurt"
7008,"cereal,cloro,detergente,mantequilla,suavizante"
7009,"cereal,mantequilla,pan"
7010,"cafe,cereal,cerveza,leche,mantequilla,refresco"
7011,"detergente,granola,yogurt"
7012,"frutas,jamon,queso,salsa,tortillas,yogurt"
7013,"botanas,cerveza,detergente,refresco,suavizante"
7014,"botanas,cafe,cerveza,leche,mantequilla"
7015,"cerveza,papas,refresco"
7016,"cloro,detergente,frutas,granola,yogurt"
7017,"cafe,cloro,detergente,pan"
7018,"frutas,granola,yogurt"
7019,"botanas,jamon,papas,queso,refresco,salsa"
7020,"cafe,jamon,leche,queso,salsa"
7021,"frutas,granola,yogurt"
7022,"botanas,cerveza,papas,queso,refresco,tortillas"
7023,"granola,yogurt"
7024,"cereal,granola,jamon,queso,salsa,tortillas,yogurt"
7025,"botanas,cerveza,mantequilla,papas,refresco"
7026,"frutas,granola,yogurt"
7027,"frutas,jamon,queso,tortillas,yogurt"
7028,"cafe,jamon,queso,salsa,tortillas"
7029,"cerveza,papas,refresco"
7030,"cafe,pan"
7031,"cereal,frutas,granola,leche,mantequilla,pan,yogurt"
7032,"jamon,queso"
7033,"botanas,cafe,cereal,cerveza,mantequilla,pan,refresco"
7034,"cloro,detergente,mantequilla,salsa,suavizante,tortillas"
7035,"cereal,leche,mantequilla,pan"
7036,"cafe,frutas,granola,pan,yogurt"
7037,"botanas,cerveza,jamon,queso,salsa,tortillas"
7038,"botanas,cereal,leche,mantequilla,pan,papas"
7039,"granola,yogurt"
7040,"cerveza,papas"
7041,"salsa,tortillas"
7042,"frutas,granola,tortillas"
7043,"cloro,detergente,suavizante"
7044,"frutas,granola,yogurt"
7045,"jamon,queso,salsa,tortillas"
7046,"cloro,detergente"
7047,"botanas,cerveza,frutas,granola,refresco,yogurt"
7048,"detergente,frutas,granola,suavizante,yogurt"
7049,"frutas,yogurt"
7050,"cloro,detergente,granola,mantequilla,pan,suavizante"
7051,"cloro,detergente,suavizante"
7052,"botanas,cerveza,papas,refresco"
7053,"jamon,queso,salsa,tortillas"
7054,"cloro,detergente,suavizante"
7055,"detergente,frutas,granola,suavizante,yogurt"
7056,"cloro,detergente,suavizante"
7057,"detergente,frutas,granola,suavizante,yogurt"
7058,"botanas,cloro,detergente,papas,refresco"
7059,"cafe,mantequilla,pan"
7060,"cafe,frutas,leche"
7061,"cereal,cerveza,jamon,leche,mantequilla,pan,queso,salsa,tortillas"
7062,"cafe,cereal,mantequilla,pan"
7063,"cloro,detergente,suavizante"
7064,"botanas,cerveza,papas,refresco,suavizante"
7065,"cloro,detergente,suavizante"
7066,"frutas,granola,yogurt"
7067,"frutas,granola,yogurt"
7068,"cereal,cloro,mantequilla,pan,suavizante"
7069,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
7070,"queso,salsa,tortillas"
7071,"cafe,cereal,cerveza,cloro,leche,suavizante"
7072,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
7073,"cloro,detergente,frutas,granola,yogurt"
7074,"botanas,cereal,papas,refresco"
7075,"jamon,queso,salsa"
7076,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
7077,"cereal,cloro,leche,pan,suavizante"
7078,"cereal,jamon,leche,mantequilla,tortillas"
7079,"cafe,frutas,granola,leche,pan,yogurt"
7080,"cloro,suavizante"
7081,"cloro,detergente,jamon,queso,salsa,tortillas"
7082,"botanas,cafe,leche,mantequilla,pan,papas"
7083,"cerveza,cloro,papas,refresco,suavizante"
7084,"cafe,cereal,leche,pan"
7085,"cafe,leche,mantequilla"
7086,"botanas,cafe,cerveza,pan,papas,refresco"
7087,"cereal,mantequilla,pan"
7088,"cerveza,papas"
7089,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
7090,"cafe,cereal,mantequilla,pan"
7091,"cerveza,granola,refresco,yogurt"
7092,"cafe,frutas,granola,mantequilla,pan"
7093,"cereal,leche,mantequilla,pan"
7094,"granola,yogurt"
7095,"cafe,cereal,jamon,leche,queso,salsa,tortillas"
7096,"cafe,cereal,frutas,granola,leche,mantequilla,yogurt"
7097,"jamon,queso,refresco"
7098,"botanas,cerveza,papas,refresco"
7099,"botanas,papas,refresco"
7100,"granola,yogurt"
7101,"botanas,leche,mantequilla,pan,refresco"
7102,"jamon,tortillas"
7103,"cloro,detergente,frutas,granola,yogurt"
7104,"cloro,detergente,frutas,granola,suavizante,yogurt"
7105,"detergente,suavizante"
7106,"jamon,queso,salsa,tortillas"
7107,"botanas,cerveza,cloro,detergente"
7108,"frutas,granola,mantequilla"
7109,"jamon,salsa,tortillas"
7110,"botanas,jamon,papas,queso,refresco,salsa,tortillas"
7111,"cloro,detergente,leche,mantequilla,pan,suavizante,tortillas"
7112,"botanas,papas,refresco"
7113,"granola,suavizante,yogurt"
7114,"cafe,leche"
7115,"cloro,detergente,suavizante"
7116,"cloro,detergente,suavizante"
7117,"cerveza,mantequilla,papas"
7118,"frutas,granola,salsa,yogurt"
7119,"botanas,cerveza"
7120,"jamon,queso,salsa,tortillas"
7121,"botanas,cerveza,cloro,detergente,papas,refresco,suavizante"
7122,"cereal,leche,mantequilla,pan"
7123,"frutas,mantequilla,pan,yogurt"
7124,"cereal,frutas,granola,leche,yogurt"
7125,"frutas,granola,leche"
7126,"botanas,cerveza,cloro,papas,refresco"
7127,"papas,refresco"
7128,"botanas,cerveza,papas,refresco"
7129,"cerveza,queso,tortillas"
7130,"cafe,cereal,cloro,detergente,mantequilla,pan,suavizante"
7131,"frutas,granola,yogurt"
7132,"granola,yogurt"
7133,"cereal,cerveza,leche,mantequilla,pan,queso,tortillas"
7134,"frutas,granola,yogurt"
7135,"cafe,leche,mantequilla,pan"
7136,"cereal,leche,mantequilla"
7137,"cereal,leche,mantequilla,pan"
7138,"jamon,queso,tortillas"
7139,"frutas,yogurt"
7140,"cereal,leche,mantequilla,queso,salsa,tortillas"
7141,"botanas,refresco"
7142,"botanas,cerveza,cloro,detergente,papas,refresco,suavizante"
7143,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
7144,"botanas,cafe,cerveza,leche,pan,papas,refresco"
7145,"botanas,cerveza,detergente,refresco,suavizante"
7146,"jamon,queso,salsa,tortillas"
7147,"frutas,jamon,queso,salsa,tortillas,yogurt"
7148,"botanas,cerveza,refresco"
7149,"cafe,cereal,leche,mantequilla"
7150,"cafe,cerveza,refresco"
7151,"botanas,cafe,cereal,cerveza,leche,pan,papas,refresco"
7152,"cloro,detergente,frutas,granola,suavizante,yogurt"
7153,"cereal,granola,leche,mantequilla,yogurt"
7154,"cafe,frutas,granola,pan"
7155,"cloro,detergente,granola,suavizante,yogurt"
7156,"botanas,frutas,granola,refresco,yogurt"
7157,"cafe,cereal,frutas,granola,mantequilla,yogurt"
7158,"detergente,suavizante"
7159,"frutas,granola,suavizante"
7160,"botanas,papas,queso,refresco,salsa"
7161,"botanas,leche,mantequilla,refresco"
7162,"cafe,mantequilla,pan"
7163,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
7164,"cloro,detergente,suavizante"
7165,"cafe,jamon,mantequilla,salsa,tortillas"
7166,"jamon,salsa"
7167,"cereal,jamon,pan,salsa,tortillas"
7168,"frutas,granola,yogurt"
7169,"botanas,cloro,detergente,papas,suavizante"
7170,"cloro,detergente,jamon,queso,salsa,tortillas"
7171,"cafe,cereal"
7172,"granola,mantequilla,yogurt"
7173,"jamon,leche,queso,salsa,tortillas"
7174,"frutas,granola,jamon,queso,tortillas,yogurt"
7175,"botanas,cloro,detergente,papas,refresco,suavizante"
7176,"jamon,salsa"
7177,"cloro,detergente,jamon,queso,suavizante,tortillas"
7178,"cerveza,jamon,papas,queso,refresco,salsa,tortillas"
7179,"granola,jamon,queso,yogurt"
7180,"botanas,jamon,papas,refresco"
7181,"queso,salsa,tortillas"
7182,"cafe,cereal,cloro,mantequilla,pan,suavizante"
7183,"jamon,tortillas"
7184,"frutas,granola,yogurt"
7185,"cafe,cereal,mantequilla,pan"
7186,"cafe,cereal,leche,mantequilla,queso,salsa,tortillas"
7187,"cloro,detergente,suavizante"
7188,"granola,papas,yogurt"
7189,"queso,salsa,tortillas"
7190,"cloro,detergente,granola,yogurt"
7191,"cloro,suavizante"
7192,"cloro,frutas,suavizante,yogurt"
7193,"jamon,queso,salsa,tortillas"
7194,"cereal,cloro,detergente,leche,mantequilla,pan,suavizante"
7195,"granola,jamon,queso,salsa,tortillas,yogurt"
7196,"botanas,cafe,cereal,cerveza,leche,pan,papas,refresco"
7197,"cloro,detergente,suavizante"
7198,"cafe,jamon,leche,mantequilla,pan,queso,salsa,tortillas"
7199,"cloro,detergente,papas,refresco"
7200,"botanas,cerveza,mantequilla,refresco"
7201,"botanas,frutas,refresco,yogurt"
7202,"cloro,detergente,suavizante"
7203,"botanas,cerveza,frutas,granola,refresco"
7204,"cloro,detergente,suavizante"
7205,"granola,yogurt"
7206,"cafe,cereal,jamon,leche,mantequilla,pan,salsa"
7207,"cereal,frutas,leche"
7208,"botanas,cerveza,papas"
7209,"botanas,cerveza,leche,mantequilla,pan,papas,refresco"
7210,"cafe,leche,mantequilla"
7211,"granola,yogurt"
7212,"cafe,cereal,leche,mantequilla,pan"
7213,"botanas,jamon,papas,refresco,tortillas"
7214,"botanas,cloro,detergente,jamon,salsa,tortillas"
7215,"jamon,papas,refresco,salsa,tortillas"
7216,"botanas,frutas,granola,papas,yogurt"
7217,"cafe,cloro,detergente,frutas,granola,suavizante"
7218,"botanas,cereal,leche,mantequilla,pan,papas,refresco"
7219,"cafe,cereal,cloro,mantequilla,pan,suavizante"
7220,"leche,mantequilla,pan,queso,tortillas"
7221,"cloro,frutas,granola,suavizante"
7222,"cerveza,frutas,granola,papas,refresco,yogurt"
7223,"cafe,cereal,cloro,detergente,leche,suavizante"
7224,"cloro,detergente,leche,mantequilla,pan,suavizante"
7225,"cafe,leche,mantequilla,pan"
7226,"cloro,detergente,frutas,granola,suavizante,yogurt"
7227,"cloro,detergente,jamon,queso,salsa,suavizante"
7228,"cerveza,frutas,granola,papas,refresco,yogurt"
7229,"frutas,granola,yogurt"
7230,"jamon,queso"
7231,"botanas,jamon,papas,refresco"
7232,"cloro,detergente,granola,suavizante,yogurt"
7233,"jamon,queso,salsa,tortillas"
7234,"cafe,cereal,cloro,detergente,pan"
7235,"frutas,granola,yogurt"
7236,"botanas,papas,refresco"
7237,"cafe,leche,mantequilla"
7238,"frutas,granola,mantequilla,pan,yogurt"
7239,"frutas,granola"
7240,"botanas,cerveza,jamon,papas,queso,refresco,salsa,tortillas"
7241,"botanas,cafe,cerveza,leche,pan,papas,refresco"
7242,"cloro,detergente,suavizante"
7243,"cloro,detergente,frutas,granola,suavizante,yogurt"
7244,"cloro,detergente,suavizante"
7245,"cloro,suavizante"
7246,"cerveza,papas,refresco"
7247,"cereal,detergente,leche,mantequilla,pan,refresco,suavizante"
7248,"frutas,granola,salsa"
7249,"cloro,detergente,granola,yogurt"
7250,"botanas,cerveza,jamon,queso,salsa,tortillas"
7251,"botanas,cereal,cerveza,mantequilla,papas,refresco"
7252,"botanas,cerveza,cloro,detergente,papas,refresco,suavizante"
7253,"botanas,cafe,cerveza,papas"
7254,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
7255,"jamon,queso,salsa,tortillas"
7256,"jamon,queso,salsa,tortillas"
7257,"frutas,granola,yogurt"
7258,"cloro,granola,suavizante,yogurt"
7259,"papas,queso,refresco,salsa"
7260,"cloro,detergente,suavizante"
7261,"cafe,cereal,detergente,suavizante"
7262,"frutas,granola,refresco,yogurt"
7263,"botanas,cloro,detergente,papas,refresco"
7264,"cereal,jamon,leche,mantequilla,pan,salsa"
7265,"cerveza,jamon,queso,salsa"
7266,"frutas,yogurt"
7267,"botanas,cerveza,jamon,papas,refresco,tortillas"
7268,"cafe,leche,mantequilla,pan"
7269,"granola,yogurt"
7270,"botanas,cerveza,papas,queso,refresco,salsa,tortillas"
7271,"jamon,queso"
7272,"botanas,cerveza,papas,refresco"
7273,"cloro,detergente,suavizante"
7274,"cafe,cereal,frutas,leche,mantequilla,yogurt"
7275,"jamon,queso,salsa,tortillas"
7276,"cafe,cloro,detergente,leche,mantequilla,pan,suavizante"
7277,"granola,jamon,queso,salsa,tortillas,yogurt"
7278,"frutas,granola,queso,salsa,yogurt"
7279,"jamon,queso,salsa,tortillas"
7280,"cloro,detergente,jamon,queso,tortillas"
7281,"jamon,queso,salsa,tortillas"
7282,"detergente,granola,suavizante,yogurt"
7283,"botanas,queso,refresco,salsa,tortillas"
7284,"frutas,granola,jamon,salsa,yogurt"
7285,"cereal,leche,mantequilla,pan,salsa,tortillas"
7286,"frutas,granola,queso,tortillas,yogurt"
7287,"botanas,cafe,cereal,cerveza,leche,pan"
7288,"cafe,cereal,leche,pan"
7289,"cloro,suavizante"
7290,"cafe,cereal,frutas,granola,leche"
7291,"cereal,frutas,granola,leche,mantequilla,pan,yogurt"
7292,"cafe,cloro,leche,mantequilla,pan,suavizante"
7293,"jamon,leche,pan,queso,salsa,tortillas"
7294,"cereal,jamon,mantequilla,pan,queso,salsa,tortillas"
7295,"cafe,mantequilla,pan,queso"
7296,"cerveza,cloro,detergente,papas,refresco,suavizante"
7297,"cloro,detergente,suavizante"
7298,"cloro,detergente"
7299,"botanas,cerveza,papas,refresco"
7300,"frutas,granola,yogurt"
7301,"cafe,cereal,cloro,detergente,leche"
7302,"cafe,cereal,mantequilla,pan"
7303,"cerveza,leche,mantequilla,papas"
7304,"botanas,frutas,granola,refresco"
7305,"cafe,cereal,mantequilla,pan,refresco"
7306,"granola,yogurt"
7307,"cereal,detergente,mantequilla,pan"
7308,"cafe,cloro,detergente,leche,suavizante"
7309,"botanas,cerveza,papas,refresco"
7310,"cereal,cloro,detergente,pan,suavizante"
7311,"granola,yogurt"
7312,"queso,salsa,tortillas"
7313,"frutas,yogurt"
7314,"botanas,cerveza,frutas,granola,papas,yogurt"
7315,"frutas,granola,yogurt"
7316,"frutas,granola,yogurt"
7317,"detergente,frutas,granola,suavizante,yogurt"
7318,"jamon,salsa,tortillas"
7319,"cafe,cerveza,jamon,queso,refresco,salsa"
7320,"leche,mantequilla,pan"
7321,"cloro,suavizante"
7322,"jamon,queso,salsa,suavizante,tortillas"
7323,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
7324,"botanas,cerveza,frutas,granola,refresco,yogurt"
7325,"cafe,cereal,cloro,detergente,leche,pan,suavizante"
7326,"jamon,pan,salsa,tortillas"
7327,"cereal,pan,queso,salsa"
7328,"cafe,cloro,jamon,queso,salsa,suavizante,tortillas"
7329,"botanas,cerveza,jamon,papas,queso,refresco,salsa,tortillas"
7330,"cloro,detergente,queso,suavizante,tortillas"
7331,"botanas,jamon,queso,refresco,salsa,tortillas"
7332,"detergente,suavizante"
7333,"cafe,cereal,jamon,leche,queso,salsa,tortillas"
7334,"cerveza,refresco"
7335,"cafe,cereal,jamon,leche,pan,queso,salsa,tortillas"
7336,"jamon,pan,queso,salsa,tortillas"
7337,"cereal,frutas,leche,pan,yogurt"
7338,"detergente,suavizante"
7339,"papas,refresco"
7340,"frutas,queso,yogurt"
7341,"cloro,detergente,frutas,granola,suavizante,yogurt"
7342,"jamon,queso,salsa,tortillas"
7343,"botanas,cloro,detergente,granola,yogurt"
7344,"jamon,queso,salsa,tortillas"
7345,"cloro,detergente"
7346,"cafe,cereal,jamon,leche,mantequilla,queso,salsa"
7347,"jamon,leche,mantequilla,queso,tortillas"
7348,"cloro,suavizante"
7349,"queso,salsa,tortillas"
7350,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
7351,"cafe,cereal,jamon,mantequilla,queso,salsa,tortillas"
7352,"cloro,detergente,refresco,suavizante"
7353,"cloro,detergente,suavizante"
7354,"cafe,leche"
7355,"botanas,cerveza,cloro,papas,suavizante"
7356,"cereal,cerveza,cloro,detergente,pan,suavizante"
7357,"cafe,jamon,pan,queso,salsa,tortillas"
7358,"cloro,detergente,frutas,granola,suavizante,yogurt"
7359,"cafe,mantequilla"
7360,"botanas,jamon,papas,queso,refresco"
7361,"cloro,detergente,granola,jamon,queso,suavizante,tortillas"
7362,"detergente,suavizante"
7363,"cloro,detergente"
7364,"botanas,cerveza,jamon,queso"
7365,"botanas,papas"
7366,"detergente,frutas,granola,suavizante,yogurt"
7367,"cerveza,papas,refresco"
7368,"cereal,cloro,frutas,granola,suavizante,yogurt"
7369,"cereal,cloro,suavizante"
7370,"cloro,detergente,frutas,granola,suavizante,yogurt"
7371,"granola,yogurt"
7372,"cereal,leche,pan,queso,salsa"
7373,"jamon,queso,salsa,tortillas"
7374,"cloro,detergente,jamon,queso,salsa,tortillas"
7375,"cafe,cereal,cloro,detergente,leche,mantequilla,suavizante"
7376,"cafe,cereal,leche,pan"
7377,"cafe,mantequilla,pan"
7378,"cerveza,jamon,papas,queso,refresco,salsa,tortillas"
7379,"botanas,cafe,cerveza,pan,papas"
7380,"cloro,detergente,frutas,suavizante,yogurt"
7381,"cereal,mantequilla,pan"
7382,"frutas,granola,salsa,yogurt"
7383,"cafe,cloro,detergente,leche,mantequilla,pan"
7384,"cloro,detergente"
7385,"cafe,cereal,leche,pan,salsa"
7386,"botanas,cloro,detergente,papas,refresco"
7387,"botanas,cafe,cereal,cerveza,pan,papas,refresco"
7388,"botanas,papas"
7389,"cloro,detergente"
7390,"botanas,cerveza,papas,refresco"
7391,"leche,mantequilla,pan,queso,salsa,tortillas"
7392,"cloro,detergente"
7393,"frutas,yogurt"
7394,"cloro,detergente,queso,suavizante,tortillas"
7395,"cafe,cereal,frutas,granola,leche,mantequilla"
7396,"frutas,granola,yogurt"
7397,"botanas,cerveza,jamon,queso,tortillas"
7398,"botanas,cerveza,cloro,refresco,suavizante"
7399,"cafe,cereal,cerveza,leche,pan,papas,refresco"
7400,"cloro,detergente,frutas,granola,suavizante,yogurt"
7401,"cereal,granola,leche,mantequilla,pan,yogurt"
7402,"cereal,cloro,detergente,mantequilla"
7403,"cafe,leche"
7404,"cereal,leche,mantequilla,pan"
7405,"botanas,cerveza,cloro,detergente,suavizante"
7406,"jamon,salsa"
7407,"botanas,cerveza,jamon,queso,refresco,salsa,tortillas"
7408,"cloro,detergente,suavizante"
7409,"botanas,cerveza,refresco"
7410,"cloro,detergente,frutas,granola,suavizante"
7411,"cloro,detergente,papas,refresco,suavizante"
7412,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
7413,"botanas,cerveza,papas,refresco"
7414,"cereal,detergente,leche,mantequilla,pan"
7415,"queso,tortillas"
7416,"botanas,cafe,leche,pan,refresco"
7417,"cloro,detergente"
7418,"frutas,granola,yogurt"
7419,"queso,salsa"
7420,"botanas,cerveza,detergente,papas,refresco,suavizante"
7421,"salsa,tortillas"
7422,"cereal,frutas,granola,leche,mantequilla,pan,yogurt"
7423,"mantequilla,pan"
7424,"cloro,detergente,suavizante"
7425,"cerveza,papas,refresco"
7426,"granola,yogurt"
7427,"botanas,jamon,papas"
7428,"botanas,cerveza,granola,papas,refresco,yogurt"
7429,"cloro,detergente,mantequilla,queso,salsa,suavizante"
7430,"detergente,frutas,suavizante,yogurt"
7431,"cereal,mantequilla"
7432,"botanas,cerveza,jamon,papas,refresco"
7433,"cerveza,leche,refresco"
7434,"cereal,mantequilla"
7435,"papas,refresco"
7436,"cloro,detergente,jamon,queso,tortillas"
7437,"jamon,queso,salsa,tortillas"
7438,"botanas,cerveza,cloro,detergente,papas,refresco,suavizante"
7439,"botanas,cerveza,papas,refresco"
7440,"cloro,detergente,jamon,salsa,suavizante"
